sa_2022_code,one_person,married_couple,cohabiting_couple,married_couple_with_children,cohabiting_couple_with_children,one_parent_family_father_with_children,one_parent_family_mother_and_children,couple_and_others,couple_with_children_and_others,one_parent_family_father_with_children_and_others,one_parent_family_mother_with_children_and_others,two_or_more_family_units,non_family_households_and_relations,two_or_more_non_related_persons
087071020,17,5,3,31,15,3,33,1,4,0,0,0,1,2
157002003,22,9,8,23,5,1,4,0,0,0,0,0,4,1
087014009,22,13,1,39,8,3,42,2,0,0,4,2,0,4
267040060,11,10,6,24,1,0,3,0,2,0,1,3,1,11
107001010,18,21,3,44,5,1,13,2,2,1,1,2,4,1
107029001,22,27,4,69,2,7,9,2,4,0,3,1,2,2
067192003,28,10,3,11,2,1,5,2,3,0,1,4,2,3
067192007/067192009,17,10,0,23,3,0,6,1,0,0,1,0,2,2
157139002,23,13,3,18,2,1,4,3,1,0,0,0,3,0
067010002,24,12,6,46,9,1,5,4,5,0,2,1,1,2
067075002,12,10,1,30,4,3,8,1,2,0,0,1,0,1
067057012,23,14,3,42,6,0,9,0,2,0,0,2,1,0
097070001,17,19,1,36,5,2,5,1,2,1,0,6,2,0
097049003,12,23,1,30,1,1,4,3,2,0,0,1,2,0
097051001,24,24,1,56,4,3,6,1,7,0,3,2,0,4
097032001,31,18,1,32,4,2,0,3,4,0,0,3,2,1
187024002,18,16,1,26,2,0,2,4,7,0,0,3,3,0
197012001,26,24,1,25,1,4,8,1,2,0,0,0,5,2
047072038,25,14,2,50,6,4,12,0,1,0,1,2,0,1
247099001,16,11,3,31,5,1,4,2,2,0,0,5,3,1
187051002,13,18,3,32,4,0,2,2,3,0,0,0,0,0
107079005,19,22,1,44,4,1,2,2,1,1,2,2,2,3
157001003,30,24,0,22,0,1,4,1,2,0,1,0,4,1
217135002,11,19,4,22,3,5,6,2,1,1,1,1,2,0
087067001,23,18,2,20,3,1,7,0,4,0,0,2,2,0
157057002,23,22,2,31,3,2,6,0,1,0,1,1,3,2
157101002,17,23,2,31,2,1,5,0,0,0,0,1,1,2
067124001,19,13,6,27,4,5,6,1,1,1,2,1,2,1
087066036,12,16,2,36,0,1,3,0,4,0,1,0,1,4
197011011,19,7,2,19,5,0,2,1,2,0,2,0,1,1
197011006,51,10,2,17,5,3,17,0,1,1,1,2,1,1
117015002,12,19,2,18,5,0,15,0,3,1,1,1,1,0
117059004,14,12,2,34,3,1,6,1,2,0,0,0,0,3
117072001,26,21,8,26,6,0,10,1,3,0,1,0,2,7
247013002,16,11,4,14,5,1,9,0,3,0,2,1,1,1
207050001/207050002,16,23,1,35,1,1,2,0,1,1,0,1,0,1
067057013,14,20,3,46,3,0,2,0,2,0,0,1,2,2
067204003,13,14,4,26,3,1,3,2,2,1,1,0,0,2
067013012,9,6,7,30,6,0,9,1,1,0,1,0,1,2
217076001,21,5,0,17,3,1,4,1,1,0,2,1,1,4
107071004,17,19,2,34,3,1,5,2,1,0,0,1,1,2
157003004,22,7,3,24,2,1,9,0,1,1,0,3,3,1
157003002,14,15,0,41,2,1,6,1,1,0,0,0,1,0
157072003,15,16,2,31,1,0,5,1,3,0,0,0,2,3
157105003/157105008/157105004,24,25,2,22,2,0,7,2,2,0,0,0,2,2
047156003,12,18,3,41,3,2,3,0,4,0,1,2,0,0
047124001,13,13,5,37,5,2,6,0,2,0,0,2,0,2
047010002,25,21,5,47,7,0,2,0,5,3,1,2,3,0
247027002,22,20,4,32,9,3,4,1,1,1,2,3,3,1
087075001,17,14,6,23,3,1,3,4,4,2,0,1,2,4
087082001,17,17,5,39,6,3,9,0,7,0,3,2,1,10
087057001,25,23,7,41,9,1,8,3,1,1,5,4,2,1
157109004/157109005,46,12,5,9,4,0,4,0,0,0,0,0,3,3
267103002,13,20,1,58,6,0,5,1,4,0,0,3,3,2
087084004,13,23,6,48,4,1,6,4,4,2,2,8,2,4
268118002,57,9,9,7,4,1,7,3,1,0,0,0,2,14
157025003,21,20,4,32,5,1,5,2,2,0,1,2,4,2
087023045,15,30,5,47,2,2,5,2,5,0,1,2,1,2
267032011,8,13,0,42,9,4,50,4,8,1,8,4,7,5
207002001,29,8,1,24,3,0,5,0,1,0,0,1,3,2
067152001,18,19,10,69,0,1,12,0,2,0,1,4,1,3
067079004,18,21,6,63,3,0,9,2,3,0,1,0,0,5
217121001,12,22,0,39,7,1,7,2,3,0,2,1,3,2
257042001,39,24,4,45,9,4,4,1,1,0,1,2,0,0
157020004,29,15,6,29,8,0,4,0,1,0,0,0,0,2
107055001,9,15,4,20,0,0,1,0,2,0,1,0,1,0
087088002,17,20,4,38,4,2,8,3,4,0,0,0,2,2
067164002,22,9,2,27,1,1,5,0,1,0,1,1,2,2
137054002,16,14,0,12,1,0,9,1,1,0,0,1,0,2
197106004,23,21,6,34,3,1,5,1,1,0,0,1,3,1
237006002,16,24,4,28,3,2,3,0,2,0,0,0,3,2
247050002,23,22,3,52,13,6,12,2,1,1,3,2,2,2
247097004,10,13,2,33,6,2,5,0,4,0,1,3,1,3
197068001,32,23,4,48,4,1,11,2,6,1,0,1,2,1
257047002,32,28,3,28,2,1,7,2,2,0,0,0,1,2
257060001,27,19,1,46,8,2,6,2,1,0,1,4,1,0
207055011,11,23,1,16,4,2,5,0,0,0,1,1,1,3
207055013,19,34,1,18,1,2,5,1,0,0,0,0,1,2
207071010,42,3,7,6,1,0,2,0,0,0,0,0,1,6
207061005,20,10,4,26,2,1,6,3,1,0,0,1,0,2
247040013/247040015,24,23,1,26,3,2,6,1,4,0,1,0,2,1
247040006,12,10,2,16,2,0,6,0,1,1,0,0,1,2
257005004,36,33,5,28,7,3,13,1,0,0,1,2,1,2
157106002,20,12,4,19,4,1,8,0,0,0,0,0,1,3
157126002,16,18,1,34,4,0,8,0,2,1,2,0,0,0
157069006,14,16,3,25,3,2,3,1,1,0,0,0,4,1
067195002,15,14,2,71,2,1,7,0,4,0,0,2,4,1
067144002,18,19,4,60,6,3,8,1,3,0,0,0,3,3
217013001,15,13,4,21,2,1,4,2,1,0,0,0,2,0
217161004,22,33,3,50,2,1,7,0,3,0,2,1,2,0
107032001,14,13,4,28,6,0,2,2,1,0,1,0,3,1
187069001,23,21,2,61,8,3,9,0,7,0,4,6,1,0
087082002,19,19,5,37,4,0,5,3,4,0,2,4,2,3
157120001,27,21,2,44,5,2,8,2,2,0,1,1,5,0
157005003,34,17,3,44,2,1,4,2,1,0,0,1,1,0
047205005,20,15,3,37,4,0,5,0,1,0,0,1,1,1
227007001,15,10,0,22,4,0,12,0,0,0,0,1,1,0
227043001,14,11,1,29,2,3,2,1,1,0,0,1,2,0
227081005,22,22,7,44,4,3,6,1,0,0,2,2,2,5
047084003,12,15,2,42,2,2,2,1,2,0,0,1,1,5
247035003/247035004,25,8,5,11,8,0,11,0,0,0,0,1,4,1
267131001,16,11,4,44,10,2,4,5,6,1,4,5,3,4
137027006,20,15,2,30,4,1,14,0,4,0,4,3,4,3
267106005,23,36,2,57,3,2,2,0,1,1,0,3,1,5
247052004,21,28,7,30,16,3,13,1,2,1,1,2,0,1
247040003,17,23,0,18,4,0,4,0,7,1,0,4,1,0
207077005,13,7,4,18,6,1,8,0,0,0,1,2,1,4
157063001,24,18,3,20,2,0,2,0,3,1,0,0,0,3
067128001,25,19,0,51,4,2,2,1,1,0,2,3,4,3
067051001,28,18,4,45,3,1,5,4,1,0,1,1,3,4
047026001,33,18,2,59,3,1,7,1,3,1,0,1,0,4
047150001,17,19,1,42,7,0,6,0,3,1,0,1,2,3
097063001,25,31,1,54,4,1,6,2,1,1,1,1,1,1
097031002,20,16,2,37,1,0,7,0,3,0,0,0,1,1
187042001,27,19,4,74,4,4,8,2,2,2,0,4,4,1
237014002,18,14,1,26,4,2,7,2,0,1,3,1,2,2
257077024,14,9,2,17,3,2,6,2,2,0,0,0,1,3
257054003,17,18,11,44,4,1,6,2,6,1,2,1,3,4
247031003,16,15,2,33,1,0,6,1,4,0,0,6,0,3
217165003,12,18,1,26,5,4,4,0,1,0,0,1,0,1
217157002,16,17,1,20,5,3,4,1,3,1,1,0,2,0
217165006,21,13,1,24,4,0,5,1,2,0,0,3,3,1
267119003,23,19,5,29,4,1,6,0,7,1,0,2,4,7
267119002,10,8,3,26,2,1,5,5,10,1,0,6,1,6
057048001/057048002,22,45,3,40,4,2,4,2,1,0,2,1,2,3
057003002,22,8,0,10,0,1,1,1,0,0,0,0,2,2
057144001,11,11,4,14,6,0,1,1,0,0,0,0,0,1
057115001/057115007,14,10,1,21,2,1,1,0,0,0,0,0,0,3
247098003,32,24,4,40,2,3,8,1,2,0,1,1,1,1
247014004,24,17,3,17,3,0,10,2,2,0,1,2,1,1
247058002,19,17,3,37,6,2,8,3,2,0,2,1,2,0
197035001,16,8,1,35,0,1,4,1,3,0,1,1,1,3
157101003,26,19,1,14,3,0,17,0,1,1,2,0,1,1
067114001,19,11,2,20,1,2,2,0,2,0,3,1,0,2
067096003,19,14,3,28,5,0,6,4,2,0,0,1,3,0
157064002,24,19,3,39,3,2,4,0,2,0,1,1,2,3
097112001,15,14,2,31,2,1,3,5,3,0,0,1,1,1
097099002,18,12,3,30,3,1,4,1,0,0,0,1,3,2
097072001,21,21,2,55,6,3,8,1,1,0,1,1,1,3
097050002,23,12,2,21,6,2,4,2,2,0,0,0,2,0
047111003,16,9,1,19,1,2,3,0,3,0,1,1,0,3
017008002/017008001,24,26,4,52,2,4,6,2,2,0,1,5,3,2
017030001,27,21,2,47,6,2,6,0,4,0,1,2,3,0
087086003,12,22,3,52,5,3,3,0,7,0,2,6,3,2
087025005,11,14,2,36,0,0,3,1,1,0,0,1,0,10
157088001,14,15,0,20,0,1,5,0,2,0,0,0,1,1
047158001,12,14,2,41,5,1,5,0,0,0,0,1,4,4
047216002,23,12,5,27,8,1,3,1,0,0,1,1,1,1
267103001,13,9,4,57,5,1,7,2,8,0,2,0,2,13
267153001,24,26,2,37,2,1,6,1,3,0,0,3,2,1
257036009,19,18,8,48,3,3,12,2,2,0,2,3,2,3
197032002/197032006,34,15,2,22,7,2,11,1,4,0,1,1,0,7
137013008,9,5,3,26,2,1,6,2,3,0,0,3,2,3
137029002/137029005/137029010,14,7,1,15,6,2,7,0,0,0,2,0,2,0
157048014,16,12,12,27,3,0,5,1,1,0,0,1,1,4
157049007,48,13,6,17,1,2,7,1,2,2,1,1,2,11
157152008/157152009/157152003,20,23,3,35,2,4,3,0,3,0,1,4,4,3
157153024,19,9,6,32,16,1,17,0,0,0,4,0,2,3
157072004,20,15,3,6,2,1,1,0,0,0,1,0,1,3
207050008,6,14,1,37,0,1,4,1,0,0,0,1,0,1
207038007,21,28,0,17,0,1,4,2,0,0,0,2,0,1
167046008,14,16,3,35,3,2,7,1,0,1,0,0,1,4
157086002,17,16,5,21,3,1,3,0,2,0,0,0,1,4
157069004/157069003,21,20,2,34,3,0,4,1,3,0,1,1,0,1
087038001,25,34,4,55,3,2,5,1,6,1,3,5,1,4
197081001,25,22,3,29,6,3,6,1,0,0,0,0,3,0
067018001,33,29,2,38,5,3,8,2,2,0,1,2,4,0
157098002,15,19,4,30,2,1,6,0,5,0,0,2,2,0
047077005,26,19,4,43,1,2,4,2,2,1,0,0,1,6
047105009,30,22,1,56,4,0,10,1,1,0,2,2,4,4
247095003,7,17,1,19,1,0,3,2,1,0,0,1,0,1
157096001,21,13,2,23,3,0,6,0,0,0,2,0,2,0
257030003,22,24,4,44,3,4,4,3,3,0,0,4,4,5
247097001,24,19,3,21,3,1,3,1,4,0,1,1,0,2
247041004,12,15,1,20,3,1,6,1,3,0,1,3,2,3
247031006,16,24,3,39,3,3,6,1,4,0,2,0,0,1
217165002,28,35,6,60,5,1,10,1,0,1,1,5,3,2
257077002,32,24,8,50,5,5,7,0,4,0,0,2,1,3
087060001,14,17,2,40,0,2,2,0,3,0,1,4,3,1
267119001,11,5,1,20,2,2,1,2,0,1,1,2,2,3
267092003,21,11,8,10,2,0,5,1,1,0,0,1,2,7
217026002,18,12,0,20,1,1,10,1,0,0,0,1,3,1
217055001,14,23,3,33,7,1,5,2,4,0,0,0,3,1
187081002,18,16,3,25,1,2,6,1,2,0,1,3,0,2
187034003,12,13,2,37,1,6,7,3,2,1,2,0,0,0
187034002,17,16,3,34,2,0,5,0,5,0,0,0,2,0
237047002/237074004,12,19,0,31,3,1,0,0,3,1,0,0,4,0
067055001,19,14,2,40,2,4,9,1,3,1,1,3,1,2
247020002,20,18,3,54,4,4,10,2,7,1,0,5,2,2
247017003,19,13,4,42,1,0,0,0,2,2,2,1,4,2
247039003,17,10,0,26,1,2,3,1,2,0,0,2,2,0
197027001,13,18,3,39,2,1,6,1,3,1,1,0,2,1
197013004,22,8,4,29,2,2,2,0,1,0,1,1,2,2
247115003,15,12,2,18,3,0,11,1,1,0,1,2,4,5
197044003,11,23,0,29,1,1,5,0,1,0,0,2,3,1
257008002,15,11,6,26,5,3,9,0,5,2,1,0,0,2
087050003,14,2,1,25,13,1,30,0,1,0,1,1,3,7
067086003,11,16,0,34,0,3,8,3,0,0,0,0,0,4
047215002,16,17,4,35,7,1,7,1,3,0,1,0,0,4
047072039,25,26,5,24,3,1,2,1,1,0,1,3,0,2
097019003,20,21,6,55,8,0,22,0,5,0,1,3,2,0
097105001,13,15,7,36,4,1,3,1,3,0,0,5,1,4
087006001,19,13,1,30,4,0,12,4,0,0,0,1,0,0
187063003,22,21,0,34,2,4,5,4,3,0,0,2,1,1
097004002,13,15,5,34,1,2,4,2,1,0,0,0,1,2
097088001,18,14,4,37,4,0,9,2,1,1,0,0,2,1
107044002,17,20,2,26,1,1,5,1,4,0,0,5,4,4
087017003,24,25,4,54,6,2,5,1,0,0,1,2,1,1
087035001,22,15,7,49,5,1,4,3,4,1,1,2,1,1
157015002,19,20,2,25,1,1,3,1,1,0,2,0,3,1
227049002,13,19,1,29,1,2,1,0,1,0,1,1,1,0
097022002,12,16,3,37,5,1,0,1,1,0,2,0,1,0
087019005,6,7,2,57,2,0,5,0,2,0,1,0,0,1
167029005/04,3,3,0,34,2,1,2,1,5,0,0,2,1,3
167029003,9,4,0,32,3,0,6,1,9,0,1,1,5,1
167029022,1,12,0,41,1,4,4,1,1,1,1,0,2,1
247045020,49,11,0,13,1,2,3,2,3,0,0,0,2,1
247016004,15,15,6,25,10,3,16,2,0,1,1,1,1,2
247047004,18,13,2,26,7,0,20,2,5,0,1,3,4,3
207047007,34,18,0,12,3,1,16,1,3,0,0,0,2,2
157021013,35,7,2,25,5,0,13,0,4,1,2,0,2,4
167090013,23,24,1,35,6,0,10,2,6,0,0,1,0,1
067173002,27,12,7,24,2,2,4,1,1,0,2,0,3,1
207026004,28,18,6,17,4,2,4,0,2,0,0,0,0,6
207026002/207026005,25,15,4,14,1,0,1,1,2,0,1,1,2,0
057004002,29,8,8,16,3,1,2,2,2,0,0,0,2,4
067185005,25,24,4,32,4,2,7,2,4,0,1,1,1,2
057096004,25,18,2,22,3,3,3,1,2,0,0,0,1,1
267001010/02,16,16,17,33,6,0,15,6,2,0,0,1,2,34
247033005,15,8,3,10,4,1,4,1,2,0,1,3,0,1
247070002,9,10,2,22,5,0,6,0,0,0,1,3,1,2
247029002,15,7,3,12,1,3,3,0,2,0,0,0,0,2
207047011,43,11,4,6,5,0,3,0,0,0,1,1,0,1
207050010,27,30,1,33,0,1,2,0,1,0,1,1,0,1
237035002,28,11,0,36,9,2,15,0,3,0,0,1,1,6
247052020,13,14,3,33,2,3,11,3,3,0,2,2,1,3
047253026,28,25,5,58,4,1,11,2,3,2,3,2,6,4
047156002,13,11,3,34,5,0,6,1,1,1,0,0,1,3
047173004,21,22,5,49,2,5,4,2,2,0,0,0,3,1
047279001,19,18,3,39,2,4,4,1,3,0,1,1,4,5
247027005,11,20,3,17,5,1,3,0,1,0,2,1,1,0
247111001,18,19,0,39,2,1,6,0,5,0,1,1,0,3
087075002,16,22,2,57,8,3,3,2,4,0,2,10,2,10
087055003,19,21,0,33,3,1,5,3,4,0,1,1,3,1
127039001,17,23,3,62,5,0,9,2,2,0,2,2,3,0
217039001,40,23,9,81,13,0,15,2,4,0,1,4,3,3
187018002,15,3,1,22,6,0,8,2,1,1,2,1,0,2
237023001,21,10,4,27,6,3,3,0,1,0,0,3,1,2
217091002,16,15,3,17,4,2,4,0,0,0,1,0,0,1
217087002,20,27,2,57,7,2,15,3,1,1,3,0,4,1
217021001,21,14,1,25,3,3,8,2,2,0,0,3,2,2
237076001,15,23,9,58,7,2,5,1,0,0,1,0,5,0
197044001,15,8,1,34,3,0,4,1,1,0,0,1,0,1
257016001,24,29,7,62,7,2,8,3,8,1,3,3,0,3
127067001,44,19,6,38,3,1,15,0,1,0,0,1,4,0
217151001,29,10,2,37,5,2,5,1,1,1,1,1,2,0
217119001,26,7,1,32,3,1,7,0,2,2,3,1,3,0
217165004,48,45,5,49,7,3,14,1,6,0,1,2,3,0
267112001,7,27,2,47,3,1,2,4,2,1,0,9,3,15
267035002,26,15,0,31,2,0,7,1,3,1,0,1,3,6
067165005,13,16,2,30,1,3,3,1,1,0,1,0,1,1
217054001,15,14,2,28,3,2,9,1,2,0,0,0,1,1
157001001,30,16,5,17,5,0,7,0,0,0,0,0,5,0
067127006,10,8,1,50,7,1,3,1,3,2,1,1,1,1
067127001,11,16,3,50,0,2,3,0,3,0,2,1,2,0
067072006,9,14,3,37,4,2,5,1,2,0,1,1,1,0
067116001,16,8,1,33,1,1,3,0,1,0,2,1,0,2
067072002,26,21,5,28,4,3,5,1,2,0,5,1,2,6
257050002,29,33,4,56,4,1,10,1,1,0,1,2,1,1
217165001,19,6,4,10,1,1,13,0,0,0,0,2,1,1
217098001,23,15,2,36,3,0,3,1,1,2,0,2,3,0
257062003/257062004,7,19,3,36,1,2,6,1,4,0,0,4,1,6
127058002,13,12,2,27,4,2,3,0,2,0,2,1,0,0
127058005,54,14,5,34,6,1,12,0,0,0,1,2,0,2
187006002,41,37,3,65,5,1,16,3,5,1,2,1,1,1
187075001,17,11,2,39,3,2,4,2,2,0,1,3,0,2
097111005,25,11,5,37,5,1,21,5,2,0,1,0,1,4
217130001,14,10,2,34,2,2,5,0,8,0,0,2,1,6
017050003,17,12,3,27,6,1,9,2,2,0,0,1,1,3
017051008,22,11,3,46,13,2,8,2,5,2,5,0,3,3
257019007,7,1,2,19,0,1,2,6,2,0,2,6,1,4
157051018/157051017,23,15,3,29,4,0,6,1,1,0,1,0,3,2
197106002,22,14,9,35,12,2,7,1,2,1,1,0,1,6
267107008,18,22,8,65,17,0,7,1,3,0,1,1,0,8
167031001,14,22,6,54,3,1,11,2,7,0,1,3,3,1
167054002,12,13,2,60,3,1,5,2,8,0,0,4,4,3
167054005,17,21,5,46,2,0,6,0,5,2,2,3,1,2
227090027,23,26,2,49,3,1,6,1,4,0,1,2,3,3
227054003,19,21,3,32,4,1,4,1,3,0,1,1,0,1
227051001,11,10,1,41,2,1,3,1,1,0,0,0,1,2
097041001,17,19,2,45,7,1,6,1,1,1,0,1,5,0
097103002,14,14,2,34,4,1,2,0,4,0,0,2,3,1
047077001/02,8,19,1,29,2,0,4,0,3,0,1,2,1,0
047077003,10,16,4,28,4,0,5,0,1,0,0,1,2,1
047253013,19,16,0,31,1,0,9,0,1,0,0,0,3,1
047077011,15,14,1,34,3,1,6,1,3,0,2,0,1,4
247119001,20,18,2,34,3,0,2,0,3,0,1,3,0,4
157038001,12,9,2,20,2,2,3,0,2,0,0,0,2,1
047173003,20,14,5,35,1,1,6,0,0,0,0,0,0,1
047202003,25,11,3,44,2,2,7,1,2,1,0,0,0,3
207036002,25,2,5,17,1,2,14,1,0,0,1,1,0,4
237064004,22,8,4,40,5,0,13,3,5,0,3,1,5,0
247052016,10,25,4,16,1,3,3,1,0,0,0,0,1,0
057004006,16,24,7,30,0,4,3,0,1,0,0,1,3,2
057133011,13,8,1,14,2,2,4,0,0,0,1,1,2,1
067131004,20,7,4,20,2,3,10,0,2,0,0,1,0,1
197102002,14,14,2,17,5,0,7,0,0,0,1,2,1,4
197041001,24,15,4,27,3,0,5,1,1,0,0,0,1,5
247113002,23,23,4,32,2,1,7,5,2,1,0,4,2,3
247069001,17,17,8,30,2,1,6,1,1,0,1,2,2,1
247042003,10,22,2,29,7,2,8,1,1,1,0,3,1,0
107063001,25,16,4,27,4,3,9,1,2,0,0,0,1,1
187073001,10,13,3,25,3,1,13,3,2,0,0,0,2,0
197045003,18,16,2,24,1,2,5,1,1,0,0,1,2,0
197014001,17,14,2,47,4,2,7,1,3,1,0,1,2,1
247057001,23,19,3,57,4,0,3,1,2,0,0,0,4,5
157152006,14,14,1,19,3,0,3,0,3,0,1,1,1,1
157153009,28,11,11,27,3,1,9,3,1,0,0,0,3,5
157153002,41,18,13,40,5,0,9,1,1,0,1,1,5,5
207038002,20,24,4,28,1,1,5,0,0,0,0,2,0,0
167070002,30,9,7,32,9,3,37,5,1,0,1,1,2,3
207019002,11,19,1,25,2,0,6,0,3,0,0,0,3,1
207060004,11,12,2,30,2,1,1,0,3,1,1,1,0,0
167035002/167035005,27,29,3,51,10,4,13,1,2,1,7,4,2,5
087057002,33,29,3,58,12,4,9,1,7,0,4,6,5,4
157038004,13,13,1,24,1,3,3,0,0,0,0,0,2,0
157144002,29,25,2,27,2,0,5,0,1,0,0,0,1,2
197043001,11,12,1,19,2,2,1,2,1,0,1,0,1,2
047038003,18,15,4,43,2,1,6,0,3,0,0,3,3,2
047192001,10,15,1,29,1,3,4,1,3,0,0,0,1,1
047103002/047103005,35,14,6,41,4,1,7,0,4,0,2,3,2,10
227007002,27,35,4,43,10,1,15,3,3,1,4,1,3,0
237014001,25,29,5,33,4,2,9,1,4,0,2,1,1,2
107029002,12,5,4,31,6,3,13,2,2,0,0,0,0,2
107093002,17,21,2,39,6,0,4,2,1,1,0,1,4,0
157074001/157074002,13,11,0,8,0,0,2,1,0,0,1,1,0,0
067117002,20,14,6,55,4,0,3,2,2,0,2,0,1,2
067204004,8,23,0,47,1,2,4,3,0,0,0,1,1,2
067014003,15,12,2,36,3,1,5,0,1,0,0,1,2,0
067169001,12,29,3,34,1,0,7,2,4,0,2,2,1,3
067014001,13,21,3,35,6,2,7,0,3,0,1,1,2,0
067014004,17,21,2,38,2,2,4,3,0,0,0,1,1,1
217104002,18,12,1,46,4,1,3,1,1,0,0,2,1,2
217135004,11,23,3,31,3,0,2,1,0,0,0,0,1,3
217047005/217047001/217047003/217047004/217047002/217047006,24,12,3,22,7,4,13,0,3,1,3,0,4,0
107014003,8,18,0,26,4,1,2,1,2,0,2,0,3,0
107089002,26,18,3,55,4,1,8,1,7,0,0,2,1,0
157021003/157021001,26,28,5,33,2,2,1,1,4,0,2,0,0,4
267107005/01,21,3,2,7,0,1,1,1,3,0,0,0,1,8
217096002,17,19,2,28,5,4,8,2,1,0,1,1,6,3
217110002,27,18,8,30,2,2,9,1,2,0,1,1,3,1
237101002,19,26,4,46,2,1,4,0,2,0,1,0,3,1
237075001,19,13,1,30,1,1,2,2,3,0,1,3,2,11
067157001,11,18,2,53,5,0,4,0,3,0,0,2,6,3
217077002,9,11,3,17,3,0,5,1,2,0,0,1,1,0
217134002,17,15,0,27,2,2,4,0,3,0,2,0,5,2
187086001,29,24,0,32,1,1,8,1,3,0,2,2,6,2
267101018/267102004,25,11,9,16,3,0,7,0,0,0,0,1,2,2
267027002,29,13,5,45,17,0,33,2,11,2,1,1,6,30
167029001,19,28,3,49,4,0,5,3,7,0,1,4,2,3
067192001/067192006,18,12,3,19,2,1,7,1,1,0,0,0,1,0
217103006,14,8,2,18,1,2,2,0,4,0,0,4,0,3
107073006,10,14,4,22,4,2,9,1,1,0,3,1,3,0
107015003,27,20,1,40,12,2,8,0,3,0,3,2,2,3
097041002,19,24,7,44,4,1,3,1,3,0,3,2,4,0
017017003,22,16,5,47,5,3,8,2,1,0,2,2,1,5
017026002,15,16,5,24,5,1,4,0,2,0,0,1,1,6
107052010,15,24,3,25,2,3,4,0,3,0,0,1,0,3
017025003,33,29,4,48,0,6,2,5,4,0,0,3,2,4
087022005,33,14,3,44,13,3,20,3,5,1,2,1,2,6
247004002,18,16,2,38,1,2,4,1,4,0,1,0,3,3
247074003,11,3,5,36,8,1,15,1,0,0,3,2,0,3
067176004,20,10,9,22,7,0,7,0,1,0,0,0,0,4
267050037,14,6,5,42,3,0,2,5,5,1,0,2,5,3
137013002,19,22,1,46,5,3,16,4,4,0,2,0,4,3
157014004,36,24,6,36,8,0,9,1,1,0,2,0,1,0
087038002,14,13,1,19,2,1,7,0,2,1,1,3,1,2
087084003/02,8,9,1,48,3,0,4,1,3,0,1,2,2,2
157148005,31,10,2,8,4,2,4,1,1,0,0,1,1,2
117015022,20,19,6,53,3,0,8,2,3,0,4,0,0,2
047229002,21,8,9,51,2,1,5,0,0,0,1,1,0,2
247038003,26,18,2,29,2,0,7,0,2,0,1,4,2,3
247111002,13,20,3,26,2,1,5,3,0,0,0,2,1,0
087065001,15,10,4,28,3,1,1,0,0,0,2,1,1,3
087087002,21,16,6,69,6,2,12,0,8,1,2,2,1,4
157120005,19,16,1,23,2,2,7,1,1,0,1,0,2,0
157144005,22,27,5,36,3,0,8,0,0,1,1,0,2,1
157103003,16,14,1,13,6,1,4,0,0,0,0,1,2,2
227036003,9,19,1,21,2,1,2,1,0,0,0,2,2,1
247043001,20,18,4,32,10,3,9,3,3,0,1,3,1,3
107073002,26,10,1,19,9,3,9,1,0,0,1,1,3,6
187076002,12,16,3,33,4,2,4,1,2,0,1,1,2,0
187050006,17,9,6,26,5,1,16,0,2,0,3,0,1,3
187073002,14,14,2,31,1,2,1,2,3,0,2,2,3,0
067118002,36,20,4,33,3,2,9,0,2,1,2,0,3,1
067006003,18,12,2,35,4,1,3,0,1,0,0,3,3,1
227062001,17,6,2,21,2,2,0,0,0,0,0,1,1,0
247067002,20,13,2,30,4,0,3,1,3,0,0,0,3,3
247085003,17,19,3,31,4,4,6,2,3,0,0,3,2,3
157056003,26,14,2,15,2,1,2,0,0,0,2,1,1,1
197011001,14,15,2,12,1,1,10,0,2,0,0,1,0,1
047248001,25,33,5,58,6,2,6,1,4,0,0,1,3,0
227067005,18,17,2,19,5,1,0,0,0,0,1,0,0,2
227028002,16,20,2,31,1,2,3,2,1,0,0,0,1,1
257021003,19,9,3,28,2,0,4,0,4,0,1,3,2,1
247020001,14,21,2,36,5,2,4,1,3,0,0,3,1,0
247065003,18,12,0,23,1,0,2,2,3,0,0,0,0,1
197031002,24,9,3,20,1,1,5,1,2,0,0,1,2,0
137054006,12,18,1,10,0,1,1,0,1,1,1,0,1,2
137054001,27,15,5,36,3,5,8,0,0,0,0,0,1,3
137054007,15,16,1,26,1,0,8,2,1,0,1,1,1,1
197070001,31,27,4,37,2,1,6,0,2,0,0,1,6,2
207020001,13,17,2,24,0,2,5,1,1,0,0,0,1,0
057096010,21,28,1,22,1,1,6,0,0,0,0,1,2,0
057075001,17,13,4,16,2,0,4,0,2,0,1,0,3,0
067132002,17,20,1,18,1,2,6,1,2,0,1,0,0,2
197028002,8,26,3,50,1,0,1,0,4,0,0,0,0,2
197091003,30,24,4,36,3,0,7,0,0,0,0,1,1,2
247075003,17,10,2,29,5,2,4,0,6,1,1,1,1,0
247058001,22,21,6,39,3,0,4,1,4,0,1,0,0,2
217023001,17,11,4,24,2,0,6,0,0,0,0,2,1,0
217108002,19,16,1,24,3,1,4,2,2,0,0,1,2,0
217047006/217047002,25,14,5,32,1,1,7,1,1,0,0,1,3,3
107088001,19,18,2,45,3,2,2,1,2,1,1,1,1,2
107060001,21,24,0,46,2,1,4,2,4,0,2,3,0,1
157102004,13,15,4,26,4,0,10,2,1,1,0,1,4,1
157127002/157127005/157127006,41,18,6,20,1,0,9,2,2,0,0,0,3,3
