sa_2015_code,one_person,married_couple,cohabiting_couple,married_couple_with_children,cohabiting_couple_with_children,one_parent_family_father_with_children,one_parent_family_mother_and_children,couple_and_others,couple_with_children_and_others,one_parent_family_father_with_children_and_others,one_parent_family_mother_with_children_and_others,two_or_more_family_units,non_family_households_and_relations,two_or_more_non_related_persons
SA2017_047079002,24,22,4,39,0,1,2,2,4,0,0,0,4,4
SA2017_047079003,9,11,2,32,1,0,6,0,2,0,0,1,1,1
SA2017_047080001,9,15,1,31,3,0,2,2,2,0,0,0,3,1
SA2017_047081001,24,16,0,41,0,2,4,0,1,1,0,0,1,0
SA2017_047081002,14,11,4,22,6,2,7,0,1,0,0,2,1,0
SA2017_047082001,17,14,0,24,1,1,5,1,0,0,0,1,1,0
SA2017_047082002/047082003,13,11,4,15,0,0,3,0,0,0,0,0,1,0
SA2017_047082004/047082005,21,6,5,21,4,3,5,1,1,0,1,0,1,2
SA2017_047082006,26,26,0,45,2,1,5,0,1,0,1,0,2,2
SA2017_047083001/047083002,16,9,1,10,2,1,4,0,0,0,1,1,1,0
SA2017_047083003,12,4,4,16,0,2,3,1,1,0,1,0,0,0
SA2017_047083004/047083005,23,17,1,30,4,3,6,1,3,0,0,1,2,0
SA2017_047084001,23,14,1,45,5,5,5,1,3,0,0,1,3,3
SA2017_047084002,26,13,8,47,12,0,11,1,1,0,2,1,2,1
SA2017_047084003,15,12,1,37,3,0,5,0,2,0,0,1,1,0
SA2017_047084004,18,18,0,27,1,1,5,0,3,0,1,0,3,1
SA2017_047085001,26,22,2,38,4,0,9,2,1,0,2,2,2,0
SA2017_047085002,24,21,7,41,11,1,6,0,0,0,0,2,3,2
SA2017_047086001,10,12,1,42,3,3,5,1,2,0,0,1,1,1
SA2017_047086002,13,24,2,44,0,1,5,2,3,0,0,0,0,1
SA2017_047086003,27,8,2,18,0,0,6,1,0,0,3,0,0,3
SA2017_047086004,24,16,2,27,2,5,4,0,1,0,0,0,1,2
SA2017_047087001,20,10,2,25,6,1,16,1,1,0,1,1,1,3
SA2017_047087002,37,22,3,22,5,3,7,1,0,0,1,2,9,1
SA2017_047087003,21,19,3,36,1,2,2,2,2,0,0,0,1,1
SA2017_047087004,19,13,1,18,2,0,7,0,1,0,2,0,1,1
SA2017_047088001,17,19,2,26,3,1,6,0,4,0,1,0,3,2
SA2017_047088002,15,15,3,28,1,1,5,2,4,0,1,2,0,2
SA2017_047089001,17,13,6,42,3,0,4,1,3,0,0,1,2,1
SA2017_047090001,16,16,8,20,11,1,11,0,1,0,0,1,2,1
SA2017_047090002,33,6,2,11,4,5,15,1,1,1,1,1,6,0
SA2017_047090003,24,24,0,14,12,1,18,1,2,0,1,2,1,0
SA2017_047090004,15,7,7,20,11,2,13,0,3,0,0,0,3,12
SA2017_047090005,22,27,1,35,7,1,9,4,6,1,0,1,1,0
SA2017_047090006,39,19,4,19,5,4,7,1,3,0,3,1,0,2
SA2017_047090007,9,10,0,17,9,2,22,0,0,0,2,2,1,1
SA2017_047090008,11,9,3,32,10,2,4,3,3,2,1,3,3,4
SA2017_047090009,33,19,4,30,4,0,5,0,1,0,0,1,0,2
SA2017_047090010,38,10,8,16,4,2,9,0,1,0,0,0,5,3
SA2017_047090011,55,8,8,12,6,0,11,2,3,0,0,1,2,3
SA2017_047090012,26,17,1,32,6,1,8,0,0,0,0,1,1,2
SA2017_047090013,11,15,1,20,4,2,7,0,1,0,1,2,0,0
SA2017_047090014,33,8,0,15,4,2,11,1,1,0,0,1,1,0
SA2017_047090015,10,12,3,34,7,3,2,0,1,0,0,1,2,6
SA2017_047090016,13,11,5,12,4,1,10,1,0,0,1,0,2,3
SA2017_047090017,39,18,1,11,1,1,11,0,0,0,2,1,3,4
SA2017_047090018,54,29,3,14,3,1,9,2,1,1,2,0,0,1
SA2017_047091001,26,23,9,42,2,2,16,1,2,1,0,1,2,0
SA2017_047091002,20,18,4,32,4,2,10,1,3,0,1,1,4,3
SA2017_047091003,19,8,5,25,3,0,5,1,1,0,0,0,1,0
SA2017_047091004,17,17,6,25,3,1,14,1,3,0,1,0,0,4
SA2017_047092001,20,16,5,26,4,3,6,1,0,0,0,0,0,3
SA2017_047093001,29,20,6,42,4,2,6,1,3,0,1,1,3,5
SA2017_047094001,28,17,1,14,5,0,3,1,1,0,2,0,1,1
SA2017_047094002,19,12,3,24,2,1,3,0,2,0,0,1,0,1
SA2017_047095001,24,15,2,46,7,1,7,1,1,0,1,0,2,1
SA2017_047095002,15,9,3,31,3,0,7,1,4,0,0,0,1,0
SA2017_047095003,13,14,4,39,6,2,10,1,5,1,1,0,3,3
SA2017_047095004,13,13,4,34,5,0,5,1,3,0,1,2,1,1
SA2017_047095005,15,19,2,30,1,2,6,1,1,0,1,1,0,3
SA2017_047095006,32,5,4,43,4,2,4,0,2,0,1,1,1,3
SA2017_047095007/047095008,16,14,4,17,3,2,5,2,1,0,0,2,4,0
SA2017_047096001,16,12,2,26,3,0,9,3,0,0,0,0,1,1
SA2017_047096002,28,20,4,29,8,3,13,1,3,0,2,1,2,3
SA2017_047096003,16,7,1,34,4,0,14,1,3,0,1,1,0,2
SA2017_047096004,12,10,2,41,3,1,9,0,2,0,1,0,0,0
SA2017_047096005,25,9,6,9,1,1,1,0,0,1,0,0,0,2
SA2017_047096006,21,5,5,8,1,1,8,1,2,1,0,0,1,4
SA2017_047096007,25,9,0,13,1,2,7,1,0,0,1,0,2,0
SA2017_047096008,31,19,3,36,3,0,14,0,1,0,6,1,4,3
SA2017_047096009,17,25,7,28,3,0,5,1,2,0,0,0,1,1
SA2017_047096010,44,3,1,7,2,0,1,0,0,0,1,0,1,6
SA2017_047096011,36,8,2,19,3,1,3,0,2,0,2,3,2,1
SA2017_047096012,26,15,5,14,4,0,7,0,0,0,0,1,1,0
SA2017_047096013,29,16,3,21,1,3,9,0,0,0,1,2,3,1
SA2017_047096014,27,5,16,12,1,1,8,0,0,1,1,0,3,3
SA2017_047096015,23,8,6,14,4,1,5,2,0,0,0,1,1,4
SA2017_047096016,19,9,4,25,3,0,16,0,3,0,3,0,0,4
SA2017_047096017,24,3,8,10,5,1,11,4,3,1,1,0,7,9
SA2017_047096018,17,7,0,34,4,0,19,2,0,0,0,0,0,2
SA2017_047096019,10,11,4,29,0,1,3,3,1,0,1,0,0,3
SA2017_047097001,11,22,1,32,1,3,0,1,1,0,0,2,2,2
SA2017_047097002,12,16,2,22,0,3,3,0,2,0,0,1,1,0
SA2017_047097003,18,13,2,37,3,1,9,1,2,0,0,1,2,0
SA2017_047097004,22,10,0,28,3,1,7,1,6,0,0,0,2,0
SA2017_047098001,19,16,3,30,2,0,4,2,0,0,1,1,1,0
SA2017_047098002,8,18,1,17,2,3,2,0,0,0,0,1,3,1
SA2017_047099001,17,9,1,21,4,0,3,1,0,0,0,1,6,0
SA2017_047100001,23,22,3,40,2,2,3,0,4,0,0,0,3,0
SA2017_047101001,20,13,2,33,5,1,6,1,2,0,0,0,2,2
SA2017_047101002,17,15,6,46,1,1,5,1,2,0,0,1,1,2
SA2017_047102001,8,11,1,35,2,1,0,0,2,0,0,2,2,1
SA2017_047103001,18,14,3,20,1,0,4,0,3,0,1,0,2,0
SA2017_047103002/047103005,29,12,2,29,6,0,5,1,2,0,2,0,4,5
SA2017_047103003,12,18,5,43,3,1,6,0,1,0,0,2,2,1
SA2017_047103004,16,14,2,31,3,4,9,0,2,0,0,0,2,1
SA2017_047104001,18,14,0,25,1,3,5,1,0,0,0,1,2,0
SA2017_047104002,24,8,1,19,2,0,1,0,2,0,0,3,2,3
SA2017_047105001,13,15,2,30,3,0,1,0,1,0,0,0,0,1
SA2017_047105002,15,18,6,61,13,2,10,2,1,0,2,1,1,1
SA2017_047105003,14,11,5,22,4,2,5,0,4,0,1,0,1,1
SA2017_047105004,18,8,1,43,4,2,6,1,1,0,0,0,3,1
SA2017_047105005,32,13,10,43,10,0,21,2,2,0,0,1,2,4
SA2017_047105006,21,9,1,38,6,3,10,2,5,0,1,1,3,1
SA2017_047105007,16,16,5,37,4,0,9,1,1,0,0,0,2,3
SA2017_047105008,20,9,5,39,7,4,11,1,2,0,0,0,1,0
SA2017_047105009,10,18,3,28,2,2,5,0,2,0,0,1,1,2
SA2017_047105010,17,11,1,60,1,0,7,0,2,0,0,1,2,1
SA2017_047105011,17,10,2,52,1,5,7,2,4,0,2,0,0,3
SA2017_047105012,15,6,6,43,13,0,22,0,2,1,1,0,0,4
SA2017_047105013,44,18,12,9,5,3,5,0,0,0,0,1,0,2
SA2017_047105014,16,4,1,26,9,2,12,2,2,0,1,1,2,2
SA2017_047105015,31,27,0,50,3,2,10,2,8,0,2,1,2,2
SA2017_047106001,15,23,3,40,4,1,7,2,2,0,0,1,1,1
SA2017_047106002,15,24,3,54,4,1,4,3,0,0,1,2,0,1
SA2017_047106003,14,5,3,65,6,2,15,1,2,0,1,2,0,1
SA2017_047106004,9,22,3,22,6,0,12,2,1,0,2,0,0,1
SA2017_047106005,14,10,3,30,6,3,13,0,1,0,1,0,0,0
SA2017_047106006,18,4,3,38,12,1,18,0,1,1,0,1,1,5
SA2017_047106007,27,14,2,29,4,1,11,0,0,0,1,0,2,0
SA2017_047106008,22,21,1,28,5,4,14,2,3,1,2,4,2,0
SA2017_047106009,8,16,0,26,2,2,8,3,1,0,2,4,1,1
SA2017_047106010,28,19,6,39,5,2,20,1,4,0,4,0,4,0
SA2017_047106011,8,10,3,62,9,1,12,4,3,0,1,3,4,7
SA2017_047106012,22,10,6,55,12,1,13,0,1,1,1,0,1,7
SA2017_047106013,10,3,3,12,3,1,2,1,0,0,0,0,1,5
SA2017_047106014,15,10,1,25,1,0,5,1,2,0,1,0,2,1
SA2017_047106015,21,6,8,50,23,0,21,0,4,1,0,1,2,9
SA2017_047106016,22,15,3,36,10,0,12,1,1,0,0,0,1,3
SA2017_047106017,18,11,5,29,4,1,2,1,2,0,0,0,1,4
SA2017_047106018,25,12,7,49,10,2,10,0,1,0,0,0,2,4
SA2017_047106019,13,5,2,35,9,0,6,0,0,0,0,0,1,1
SA2017_047106020,23,12,5,23,5,0,3,1,1,1,1,2,2,3
SA2017_047106021,5,8,0,39,4,0,4,2,5,0,0,0,0,0
SA2017_047106022,6,10,2,35,5,0,8,1,1,0,0,1,0,2
SA2017_047106023,30,11,3,34,10,1,16,0,3,0,0,1,2,0
SA2017_047106024,15,9,4,39,6,1,13,2,1,0,1,1,1,2
SA2017_047106025,27,24,8,49,3,1,7,1,1,0,1,3,1,2
SA2017_047106026/047106029,18,17,3,45,1,2,6,2,2,0,1,2,0,3
SA2017_047106027,8,8,3,19,8,4,19,0,1,0,1,5,0,0
SA2017_047106028,17,12,0,26,3,3,7,1,0,0,0,2,1,2
SA2017_047107001,26,16,0,36,13,3,16,2,2,0,0,2,0,1
SA2017_047107002,10,6,5,29,8,0,13,0,2,0,1,1,2,3
SA2017_047107003,20,22,3,30,10,3,24,1,4,1,5,2,2,2
SA2017_047107004,26,23,1,29,0,2,7,4,1,0,0,1,3,4
SA2017_047107005,28,25,1,24,6,1,9,1,6,0,2,0,5,1
SA2017_047107006,27,24,4,18,3,3,7,4,0,0,0,3,2,0
SA2017_047107007,40,12,2,16,1,2,6,2,3,0,1,3,7,0
SA2017_047107008,23,9,2,14,2,5,8,1,1,1,1,1,1,0
SA2017_047107009,44,7,6,6,1,4,4,0,0,0,1,1,2,4
SA2017_047107010/047107028,82,13,13,5,3,2,5,2,1,0,1,0,1,5
SA2017_047107011,5,10,0,38,3,1,7,1,3,0,0,0,1,0
SA2017_047107012,68,1,7,3,2,1,5,1,1,0,0,3,5,4
SA2017_047107013,47,11,3,13,4,4,11,1,2,1,0,3,3,2
SA2017_047107014,40,11,1,22,1,3,4,1,0,1,0,0,6,1
SA2017_047107015,29,14,6,14,2,2,3,3,0,0,1,0,2,6
SA2017_047107016,20,16,8,23,6,3,14,0,2,1,0,4,5,0
SA2017_047107017,38,19,5,25,3,1,12,2,1,0,1,1,1,2
SA2017_047107018,16,19,5,43,6,1,8,0,4,0,1,0,0,5
SA2017_047107019,13,14,1,22,5,2,8,1,3,0,0,2,1,0
SA2017_047107020,17,11,4,40,6,0,15,1,2,0,3,0,1,2
SA2017_047107021,21,18,2,41,3,1,9,0,5,0,2,1,2,0
SA2017_047107022,26,14,3,22,2,0,4,1,2,1,0,1,2,2
SA2017_047107023,11,14,1,50,5,1,6,1,5,0,1,2,1,0
SA2017_047107024,36,14,5,8,2,1,6,1,0,1,0,0,0,0
SA2017_047107025,19,11,3,12,7,2,12,2,0,0,2,0,1,2
SA2017_047107026,23,10,4,15,6,4,10,1,0,0,0,0,1,0
SA2017_047107027,6,11,3,24,2,0,5,1,2,0,0,2,3,0
SA2017_047107029,42,14,3,6,2,1,4,1,0,0,2,1,3,1
SA2017_047108001,38,15,6,15,3,2,7,2,2,0,1,0,0,0
SA2017_047109001,25,22,4,57,6,0,8,2,5,1,0,2,2,1
SA2017_047110001,16,17,2,28,3,1,4,0,3,0,0,2,0,2
SA2017_047110002,22,13,2,32,5,1,12,0,1,1,0,1,1,0
SA2017_047110003,13,13,2,24,0,0,5,2,3,0,1,0,2,3
SA2017_047111001,26,10,11,40,9,1,15,0,1,0,2,0,2,1
SA2017_047111002,23,12,2,35,4,1,8,1,4,0,0,0,3,2
SA2017_047111003,24,16,3,34,3,3,5,1,1,0,0,1,0,0
SA2017_047111004,9,16,1,49,4,1,2,1,2,0,0,0,2,0
SA2017_047112001,13,10,1,33,3,2,5,0,3,0,1,0,1,0
SA2017_047112002,12,16,1,33,1,3,6,0,2,0,0,0,0,0
SA2017_047113001,20,14,2,30,6,2,8,0,3,0,1,0,1,0
SA2017_047113002,30,6,7,15,5,2,5,0,1,0,0,0,3,4
SA2017_047114001,22,22,2,23,2,2,5,3,2,0,0,0,2,3
SA2017_047114002,22,12,0,20,2,0,3,1,3,0,0,1,0,1
SA2017_047114003,22,10,3,29,3,1,4,0,2,0,0,1,2,1
SA2017_047114004,19,6,3,24,2,0,2,1,0,0,0,0,0,2
SA2017_047114005,51,6,3,8,1,1,1,2,2,0,0,0,2,2
SA2017_047115001/047115003,15,13,1,21,2,2,3,1,2,0,1,0,3,7
SA2017_047115002,27,20,3,40,4,0,4,0,0,1,0,2,3,0
SA2017_047115004,19,15,9,54,7,1,16,1,2,0,0,2,1,2
SA2017_047115005,14,8,6,59,4,0,9,0,3,0,1,0,0,0
SA2017_047115006,15,18,6,31,13,0,11,1,0,0,0,0,0,2
SA2017_047115007,24,11,4,17,2,2,3,0,0,0,0,0,0,0
SA2017_047115008,14,27,2,34,3,0,6,2,1,0,0,1,2,0
SA2017_047115009,11,11,7,24,0,3,6,0,0,0,0,1,0,2
SA2017_047115010,17,8,1,24,6,2,17,0,0,0,0,1,3,1
SA2017_047116001,24,6,3,19,0,1,3,0,1,0,0,0,2,0
SA2017_047116002,20,11,3,14,2,0,3,0,3,0,0,0,3,1
SA2017_047116003/047116004,25,11,1,10,2,0,4,0,2,1,1,0,2,2
SA2017_047116005,25,3,2,11,2,2,1,0,0,1,2,0,1,0
SA2017_047117001,17,15,0,18,6,2,5,0,0,0,1,1,1,4
SA2017_047117002,7,8,2,29,5,0,13,0,2,0,1,0,0,1
SA2017_047117003,15,12,3,24,0,1,3,0,0,0,0,1,0,0
SA2017_047117004,18,10,2,13,3,2,11,4,0,0,0,0,2,4
SA2017_047117005,21,13,7,14,1,2,3,0,0,0,0,0,4,1
SA2017_047118001,20,10,2,31,1,2,2,0,0,0,0,1,3,0
SA2017_047119001/047119005,12,11,0,8,0,1,0,0,0,0,0,0,0,0
SA2017_047119002/047119003/047119004,16,13,1,12,2,3,4,0,0,0,0,0,2,2
SA2017_047120001,10,15,3,45,3,1,4,0,0,0,0,3,1,0
SA2017_047120002,9,12,3,30,2,0,7,0,4,0,0,0,1,0
SA2017_047121001,14,20,1,45,0,1,5,0,0,0,0,0,2,0
SA2017_047121002,20,10,1,19,1,1,7,1,1,1,0,1,2,2
SA2017_047122001,32,25,2,48,6,4,9,3,5,0,0,2,2,1
SA2017_047123001/047123004,24,9,2,17,0,2,3,0,1,0,0,0,4,1
SA2017_047123002,12,10,2,19,2,0,4,0,1,0,3,1,1,3
SA2017_047123003,12,10,0,14,2,0,2,0,0,0,0,0,0,0
SA2017_047124001,11,7,3,37,5,3,3,0,3,0,0,3,0,0
SA2017_047125001,19,21,1,26,0,2,6,0,3,0,2,0,1,0
SA2017_047126001,13,10,0,25,5,2,5,0,1,0,1,0,2,0
SA2017_047126002/047126003/047126004/047126005,33,20,2,44,3,7,4,0,0,0,0,0,2,0
SA2017_047127001,17,16,3,32,3,1,5,0,1,0,1,2,2,1
SA2017_047128001,15,25,5,35,4,3,7,0,0,0,0,0,3,1
SA2017_047128002,15,22,2,25,3,1,4,1,1,0,1,1,0,0
SA2017_047129001,14,11,5,23,2,2,7,1,1,1,0,0,0,2
SA2017_047129002,15,12,2,22,2,0,6,2,2,0,0,1,1,0
SA2017_047129003,20,7,3,12,6,2,16,0,2,0,0,1,0,0
SA2017_047129004,50,14,4,26,8,2,18,2,5,0,0,1,0,1
SA2017_047129005,35,13,3,13,2,2,10,0,1,0,1,0,6,0
SA2017_047129006,19,13,3,25,3,3,3,2,0,0,0,1,2,0
SA2017_047129007,12,18,3,16,4,1,3,1,0,0,0,1,3,0
SA2017_047130001,15,14,0,27,1,2,7,0,0,0,0,1,5,0
SA2017_047130002,24,12,1,23,5,0,7,1,1,0,2,1,2,2
SA2017_047131001,34,20,1,18,4,2,9,1,4,0,0,0,2,1
SA2017_047132001,14,9,1,31,2,2,6,1,0,0,0,1,4,8
SA2017_047132002,13,15,1,28,5,2,4,0,0,0,1,1,2,2
SA2017_047132003,24,18,4,28,6,1,2,1,4,0,1,0,2,1
SA2017_047132004,19,29,1,38,2,0,12,0,4,1,0,4,1,1
SA2017_047132005,8,12,0,32,2,2,7,0,3,0,1,4,1,1
SA2017_047132006,33,37,1,36,1,0,7,1,3,0,1,2,4,0
SA2017_047132007,13,22,0,32,0,2,5,2,2,0,0,1,5,2
SA2017_047132008,6,5,0,65,1,2,5,0,0,0,0,0,0,0
SA2017_047132009,33,5,23,17,3,1,8,2,1,0,2,0,2,12
SA2017_047132010,16,17,3,39,1,0,5,0,1,0,0,0,3,1
SA2017_047132011,8,10,0,59,2,1,3,0,2,0,0,1,0,2
SA2017_047132012,9,8,5,73,1,0,10,1,1,0,0,0,1,5
SA2017_047132013,21,10,0,39,7,0,5,0,2,0,0,0,0,3
SA2017_047132014,24,8,14,27,9,1,7,1,2,0,0,1,1,14
SA2017_047132015,7,12,0,45,0,0,5,0,1,0,0,2,1,0
SA2017_047132016,16,16,14,34,6,0,5,1,2,0,0,2,3,15
SA2017_047132017,23,7,8,33,5,2,14,2,1,0,0,0,6,8
SA2017_047132018,23,17,8,35,3,5,2,1,2,0,1,0,0,5
SA2017_047132019,11,14,2,29,1,1,7,1,1,0,0,1,1,1
SA2017_047132020,14,24,3,41,3,2,6,1,0,1,0,0,1,4
SA2017_047132021,24,27,12,40,2,0,8,2,4,0,0,0,5,5
SA2017_047132022,19,11,2,16,3,3,2,0,0,1,0,0,1,4
SA2017_047132023,18,7,7,42,5,1,11,0,3,1,2,0,0,5
SA2017_047132024,17,18,4,37,4,0,11,0,1,0,3,2,2,2
SA2017_047132025,12,23,1,30,2,0,3,0,1,0,0,3,1,0
SA2017_047132026,8,14,2,34,1,1,11,0,3,0,0,0,2,0
SA2017_047132027,15,15,2,35,4,0,8,2,1,0,0,2,1,5
SA2017_047132028,21,15,6,42,6,1,5,1,0,0,0,0,1,4
SA2017_047132029,8,8,2,47,2,1,4,1,1,0,1,0,1,2
SA2017_047132030,18,6,5,48,3,0,3,3,3,1,0,0,2,7
SA2017_047132031,11,9,5,34,4,0,5,2,1,0,1,0,1,2
SA2017_047132032,16,7,3,34,5,4,35,1,1,0,1,0,1,4
SA2017_047132033,24,21,1,52,5,0,7,0,5,0,2,6,0,0
SA2017_047132034,17,13,1,28,4,0,6,0,1,0,1,3,1,8
SA2017_047132035,14,9,2,23,7,1,14,1,0,1,1,0,1,4
SA2017_047132036,23,19,5,33,4,3,9,1,3,0,0,0,1,3
SA2017_047132037,22,12,0,17,6,5,13,2,1,1,1,4,4,2
SA2017_047132038,18,21,3,18,3,2,3,0,1,1,0,1,5,3
SA2017_047132039,12,6,7,51,4,0,5,1,2,0,0,1,0,12
SA2017_047132040,15,4,4,31,2,0,1,0,3,0,0,0,0,16
SA2017_047132041,36,13,9,24,1,1,4,1,0,0,1,2,2,3
SA2017_047132042,14,7,1,25,2,0,5,0,1,0,1,0,4,9
SA2017_047132043,28,21,13,20,5,1,11,4,1,0,1,2,3,8
SA2017_047132044,25,37,0,27,2,2,3,1,4,0,1,2,0,3
SA2017_047132045,15,17,7,20,1,1,5,0,2,0,2,2,0,1
SA2017_047132046,16,22,1,48,1,2,3,0,1,0,1,1,3,6
SA2017_047132047,13,15,0,45,0,1,4,0,2,0,0,0,1,2
SA2017_047132048,10,10,1,25,2,1,12,0,1,0,3,1,0,2
SA2017_047132049,20,10,8,27,1,1,2,1,2,0,0,0,2,9
SA2017_047132050,7,7,2,38,2,1,4,0,0,0,0,2,2,2
SA2017_047132051,30,10,16,8,2,0,0,0,0,0,0,0,3,7
SA2017_047132052,19,7,15,3,3,1,1,2,0,0,0,0,2,12
SA2017_047132053,16,30,6,26,2,4,5,0,1,0,0,0,2,6
SA2017_047132054,8,21,0,39,0,2,7,1,1,0,0,0,1,4
SA2017_047132055,17,6,5,51,6,1,24,1,3,0,0,2,1,3
SA2017_047132056,9,7,5,33,7,0,8,0,1,0,1,0,1,3
SA2017_047132057,19,26,7,37,2,0,3,2,0,0,0,1,0,7
SA2017_047132058,11,17,2,33,2,2,5,0,2,0,0,0,0,1
SA2017_047132059,15,6,4,60,4,0,10,2,1,0,0,0,1,3
SA2017_047132060,10,15,3,47,1,2,9,2,1,0,0,1,2,3
SA2017_047132061,28,6,16,6,8,1,1,2,0,0,1,0,1,7
SA2017_047132062,13,10,7,27,1,1,0,1,2,0,0,0,2,4
SA2017_047132063,17,10,17,8,2,0,1,0,2,0,1,0,2,9
SA2017_047132064,16,11,11,28,3,1,0,0,1,0,0,0,2,9
SA2017_047132065,7,7,1,45,3,0,3,0,1,0,0,0,0,3
SA2017_047132066,20,12,3,74,4,3,6,1,1,0,0,0,0,0
SA2017_047132067,12,8,2,44,2,0,5,1,3,1,1,1,1,2
SA2017_047132068,13,13,13,41,3,0,3,0,0,0,0,1,2,3
SA2017_047132069,16,15,4,13,1,1,4,1,3,0,0,0,3,11
SA2017_047132070,11,4,0,49,1,0,8,1,3,0,1,0,0,1
SA2017_047132071,31,11,16,16,4,0,5,2,3,0,0,1,4,12
SA2017_047132072,25,9,4,8,1,0,7,1,1,0,0,0,6,13
SA2017_047132073,11,6,5,31,3,0,2,1,0,0,1,1,0,7
SA2017_047132074,13,23,3,32,1,2,5,0,2,0,0,1,0,3
SA2017_047132075,10,7,5,18,3,0,7,0,0,0,1,0,1,5
SA2017_047132076,7,11,2,46,2,1,7,1,1,0,2,2,0,3
SA2017_047132077,48,6,8,17,2,3,5,3,1,0,2,0,3,8
SA2017_047132078,11,8,7,23,4,0,10,0,1,1,4,2,0,9
SA2017_047132079,10,22,2,43,1,0,6,1,0,0,0,2,0,1
SA2017_047132080,24,8,15,10,2,0,11,0,0,1,0,0,2,12
SA2017_047132081,32,10,17,14,4,1,8,1,0,0,0,0,3,21
SA2017_047132082,10,8,2,32,1,1,5,1,1,0,0,3,0,3
SA2017_047132083,17,13,8,16,1,1,6,1,0,0,0,0,3,5
SA2017_047132084,10,16,1,34,0,4,2,0,1,0,1,4,0,0
SA2017_047133001,19,11,0,31,2,2,2,1,0,0,0,0,1,1
SA2017_047133002,8,9,2,23,1,1,6,0,1,0,0,0,3,1
SA2017_047134001,23,14,3,31,3,2,5,1,0,0,1,1,3,2
SA2017_047135001,21,19,3,54,8,2,6,0,4,0,0,0,2,2
SA2017_047135002,15,15,2,38,1,0,10,0,2,1,2,1,2,0
SA2017_047135003,14,14,2,58,1,0,15,1,5,0,1,0,2,3
SA2017_047135004,18,11,3,43,0,0,2,0,1,0,0,3,2,1
SA2017_047135005,13,7,1,26,0,3,15,0,1,0,0,2,2,0
SA2017_047136001,20,10,5,19,3,1,9,1,2,0,0,0,4,3
SA2017_047136002,29,12,0,10,1,1,8,1,0,1,0,0,1,2
SA2017_047136003,21,14,2,31,6,1,11,0,0,0,1,0,0,1
SA2017_047136004,34,6,2,6,1,0,3,2,0,0,2,0,2,1
SA2017_047136005,21,24,2,52,3,2,9,0,4,0,2,1,3,0
SA2017_047136006,13,10,5,22,3,1,5,1,3,1,0,0,1,3
SA2017_047136007,11,8,4,25,6,1,6,0,3,1,0,1,2,3
SA2017_047136008/01,13,18,1,11,0,2,3,1,2,0,0,0,0,0
SA2017_047136008/02,14,12,2,34,0,0,4,0,1,0,0,3,1,0
SA2017_047137001,18,23,6,33,2,0,3,1,6,0,0,0,3,2
SA2017_047137002,36,15,5,32,6,2,8,0,2,0,0,2,2,1
SA2017_047138001,20,14,0,36,5,3,5,2,4,0,1,0,3,0
SA2017_047139001,21,19,3,36,5,2,4,1,2,2,1,1,3,1
SA2017_047139002,31,18,0,38,5,1,19,1,1,1,0,0,2,1
SA2017_047140001,14,15,2,42,2,1,3,1,2,0,0,0,4,3
SA2017_047140002,17,18,1,47,7,0,9,1,4,0,0,0,2,1
SA2017_047140003,12,14,5,58,17,2,14,2,2,0,0,1,0,0
SA2017_047140004,29,12,2,52,0,2,7,1,3,0,0,2,1,1
SA2017_047140005,12,12,5,20,10,0,6,1,2,0,0,0,0,0
SA2017_047140006,13,14,1,35,3,2,2,0,3,1,1,0,3,0
SA2017_047140007,8,5,2,27,7,0,7,0,0,0,0,0,0,0
SA2017_047140008,21,17,7,29,3,1,3,0,0,0,0,0,1,1
SA2017_047140009,22,12,1,17,5,1,7,0,1,0,0,0,0,2
SA2017_047140010,13,7,1,28,4,1,13,0,1,0,2,0,0,0
SA2017_047141001,25,14,4,15,4,0,8,1,1,0,0,0,1,2
SA2017_047142001,12,15,0,58,1,2,8,0,0,0,1,3,3,0
SA2017_047142002,5,21,2,39,7,2,9,1,3,2,0,0,1,1
SA2017_047142003,16,20,4,46,4,3,4,0,3,0,0,1,2,1
SA2017_047142004,30,16,6,44,8,2,11,1,3,0,0,0,1,5
SA2017_047142005,13,21,3,49,0,3,7,1,4,0,0,2,0,1
SA2017_047143001,18,9,2,58,5,3,12,0,1,0,2,1,4,3
SA2017_047143002,13,15,5,54,5,2,1,0,4,0,0,1,2,0
SA2017_047144001/047144002,26,16,3,28,4,2,7,0,0,0,0,3,2,1
SA2017_047145001,14,14,2,29,5,1,3,0,0,0,0,1,2,1
SA2017_047145002,17,15,0,23,1,0,9,1,2,0,0,2,1,0
SA2017_047145003,29,16,2,20,2,1,14,1,0,0,0,0,3,2
SA2017_047145004,37,17,2,35,2,0,10,0,1,1,1,1,0,0
SA2017_047145005,41,18,3,16,3,2,8,0,2,1,0,0,0,2
SA2017_047146001,14,15,1,31,4,3,3,1,3,0,0,2,1,1
SA2017_047146002,19,18,2,35,3,3,8,0,2,0,0,1,1,0
SA2017_047146003,18,6,1,14,1,2,14,1,0,0,0,0,2,1
SA2017_047146004,39,9,8,13,3,1,7,0,1,0,1,0,4,4
SA2017_047146005,23,19,3,40,8,0,18,0,2,0,0,1,0,3
SA2017_047146006,41,14,5,26,5,2,13,0,0,0,0,0,0,1
SA2017_047147001,5,13,0,20,0,0,1,1,1,0,0,1,0,1
SA2017_047147002,11,8,3,18,3,0,3,1,0,0,0,1,3,0
